source,path,suffix,category,cyrillic_share,words,bytes,tokenizer,tokens,tokens_per_word,tokens_per_kbyte,heuristic_tokens
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\intake\README.md,.md,en,0.0,60,391,openai-cl100k,82,1.3667,209.719,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\context.md,.md,en,0.0,60,416,openai-cl100k,91,1.5167,218.75,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\README.md,.md,cyrillic,0.0117,228,1595,openai-cl100k,354,1.5526,221.944,502
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\__init__.py,.py,code,0.0,26,318,openai-cl100k,73,2.8077,229.56,71
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\__init__.py,.py,code,0.0,30,286,openai-cl100k,60,2.0,209.79,81
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\init_product.py,.py,code,0.0,525,5077,openai-cl100k,1218,2.32,239.905,1418
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\journal.py,.py,code,0.0,997,9899,openai-cl100k,2542,2.5496,256.794,2692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\loader.py,.py,code,0.0,503,4391,openai-cl100k,1087,2.161,247.552,1359
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\score.py,.py,code,0.0,3570,39242,openai-cl100k,9483,2.6563,241.654,9639
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\cli.py,.py,code,0.0,5173,70318,openai-cl100k,14584,2.8193,207.401,13968
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\adapters.py,.py,code,0.0,1110,12061,openai-cl100k,2814,2.5351,233.314,2997
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\analyze.py,.py,code,0.0,1341,14599,openai-cl100k,3316,2.4728,227.139,3621
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\archiver.py,.py,code,0.0,434,4209,openai-cl100k,995,2.2926,236.398,1172
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_codec.py,.py,code,0.0,630,7424,openai-cl100k,1676,2.6603,225.754,1701
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_lock.py,.py,code,0.0,749,9305,openai-cl100k,1942,2.5928,208.705,2023
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_patch.py,.py,code,0.0,583,6009,openai-cl100k,1313,2.2521,218.506,1575
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_policy.py,.py,code,0.0,1028,12472,openai-cl100k,2784,2.7082,223.22,2776
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_reader.py,.py,code,0.0,1022,11106,openai-cl100k,2557,2.502,230.236,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_registry.py,.py,code,0.0,2333,30859,openai-cl100k,5816,2.4929,188.47,6300
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_storage.py,.py,code,0.0,652,8302,openai-cl100k,1632,2.5031,196.579,1761
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_transactions.py,.py,code,0.0,1201,17341,openai-cl100k,3634,3.0258,209.561,3243
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifacts.py,.py,code,0.0,1980,32817,openai-cl100k,6253,3.1581,190.541,5346
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\assets.py,.py,code,0.0,445,4422,openai-cl100k,982,2.2067,222.071,1202
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\board.py,.py,code,0.0,1022,11106,openai-cl100k,2672,2.6145,240.591,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\config.py,.py,code,0.0,413,4380,openai-cl100k,925,2.2397,211.187,1116
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\context.py,.py,code,0.0,1954,20454,openai-cl100k,4786,2.4493,233.988,5276
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\decide.py,.py,code,0.0,955,10835,openai-cl100k,2383,2.4953,219.935,2579
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\evidence.py,.py,code,0.0,1306,13307,openai-cl100k,3132,2.3982,235.365,3527
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\frontmatter.py,.py,code,0.0,165,1676,openai-cl100k,400,2.4242,238.663,446
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\fsm.py,.py,code,0.0,3673,47308,openai-cl100k,9493,2.5845,200.664,9918
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\gate_receipts.py,.py,code,0.0,1142,12464,openai-cl100k,2812,2.4623,225.61,3084
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\graph.py,.py,code,0.0,156,1434,openai-cl100k,327,2.0962,228.033,422
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\hasher.py,.py,code,0.0,295,3341,openai-cl100k,752,2.5492,225.082,797
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\installer.py,.py,code,0.0,1559,18785,openai-cl100k,4146,2.6594,220.708,4210
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\integrity.py,.py,code,0.0,1292,13997,openai-cl100k,3131,2.4234,223.691,3489
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\layout.py,.py,code,0.0,493,5511,openai-cl100k,1210,2.4544,219.561,1332
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\leash.py,.py,code,0.0,3164,30278,openai-cl100k,7207,2.2778,238.028,8543
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\lifecycle.py,.py,code,0.0,68,537,openai-cl100k,125,1.8382,232.775,184
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\lock.py,.py,code,0.0,551,5489,openai-cl100k,1283,2.3285,233.74,1488
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\queue.py,.py,code,0.0,2623,29394,openai-cl100k,6617,2.5227,225.114,7083
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\runners.py,.py,code,0.0,388,3462,openai-cl100k,855,2.2036,246.967,1048
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\scaffold.py,.py,code,0.0,797,9341,openai-cl100k,2165,2.7164,231.774,2152
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\schemas.py,.py,code,0.0,1021,10190,openai-cl100k,2227,2.1812,218.548,2757
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\specify.py,.py,code,0.0,385,4433,openai-cl100k,1036,2.6909,233.702,1040
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\steps.py,.py,code,0.0,169,1749,openai-cl100k,481,2.8462,275.014,457
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\transitions.py,.py,code,0.0,2326,22460,openai-cl100k,5128,2.2046,228.317,6281
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\conftest.py,.py,code,0.0,49,580,openai-cl100k,129,2.6327,222.414,133
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_artifact_workflow.py,.py,code,0.0,305,3335,openai-cl100k,844,2.7672,253.073,824
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_failure_modes.py,.py,code,0.0,256,3144,openai-cl100k,786,3.0703,250.0,692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_golden_workflow.py,.py,code,0.0,196,2365,openai-cl100k,587,2.9949,248.203,530
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_noop_workflow.py,.py,code,0.0,257,3264,openai-cl100k,783,3.0467,239.89,694
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\e2e\test_terminal_workflows.py,.py,code,0.0,166,2094,openai-cl100k,472,2.8434,225.406,449
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\limiter.py,.py,code,0.0,172,1930,openai-cl100k,462,2.686,239.378,465
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\policy.py,.py,code,0.0,121,1095,openai-cl100k,290,2.3967,264.84,327
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\bench\m02_impl\src\ratelimit\stats.py,.py,code,0.0,195,2434,openai-cl100k,598,3.0667,245.686,527
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\fixtures\change_builder.py,.py,code,0.0,1529,22035,openai-cl100k,5136,3.3591,233.084,4129
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_atomic_io.py,.py,code,0.0,595,7099,openai-cl100k,1659,2.7882,233.695,1607
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_cli.py,.py,code,0.0,2503,31159,openai-cl100k,8127,3.2469,260.824,6759
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_compatibility.py,.py,code,0.0,535,7193,openai-cl100k,1888,3.529,262.477,1445
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_crash_recovery.py,.py,code,0.0,967,12775,openai-cl100k,3085,3.1903,241.487,2611
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_evidence.py,.py,code,0.0,256,3250,openai-cl100k,761,2.9727,234.154,692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_indexes.py,.py,code,0.0,348,4166,openai-cl100k,1025,2.9454,246.039,940
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_locking.py,.py,code,0.0,503,5493,openai-cl100k,1390,2.7634,253.049,1359
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_security.py,.py,code,0.0,1203,15676,openai-cl100k,3914,3.2535,249.681,3249
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_artifact_transitions.py,.py,code,0.0,413,4917,openai-cl100k,1125,2.724,228.798,1116
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_core_transitions.py,.py,code,0.0,815,9669,openai-cl100k,2296,2.8172,237.46,2201
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_distribution_and_upgrade.py,.py,code,0.0,476,5473,openai-cl100k,1329,2.792,242.828,1286
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_installer.py,.py,code,0.0,1288,15722,openai-cl100k,4111,3.1918,261.481,3478
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_layout.py,.py,code,0.0,307,3533,openai-cl100k,863,2.8111,244.268,829
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_route_convergence.py,.py,code,0.0,214,2715,openai-cl100k,668,3.1215,246.041,578
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_validator_cli.py,.py,code,0.0,454,5814,openai-cl100k,1507,3.3194,259.202,1226
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_wheel_evidence.py,.py,code,0.0,240,2812,openai-cl100k,711,2.9625,252.845,648
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\integration\test_wheel_smoke.py,.py,code,0.0,462,4335,openai-cl100k,1133,2.4524,261.361,1248
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_analyze.py,.py,code,0.0,576,8024,openai-cl100k,2046,3.5521,254.985,1556
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_assets.py,.py,code,0.0,113,1237,openai-cl100k,303,2.6814,244.947,306
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_catalog_freeze.py,.py,code,0.0,254,2906,openai-cl100k,709,2.7913,243.978,686
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_cli.py,.py,code,0.0,1070,13655,openai-cl100k,3462,3.2355,253.534,2889
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_codec.py,.py,code,0.0,355,3990,openai-cl100k,1072,3.0197,268.672,959
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_concurrency.py,.py,code,0.0,224,3068,openai-cl100k,691,3.0848,225.228,605
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_contracts.py,.py,code,0.0,437,5580,openai-cl100k,1378,3.1533,246.953,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_patch.py,.py,code,0.0,347,4654,openai-cl100k,1217,3.5072,261.495,937
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_policy.py,.py,code,0.0,485,7196,openai-cl100k,1747,3.6021,242.774,1310
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_reader.py,.py,code,0.0121,382,4739,openai-cl100k,1272,3.3298,268.411,1032
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_recovery.py,.py,code,0.0,274,4282,openai-cl100k,995,3.6314,232.368,740
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_registry.py,.py,code,0.0,520,7391,openai-cl100k,1802,3.4654,243.81,1404
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_service.py,.py,code,0.0,2201,29750,openai-cl100k,7058,3.2067,237.244,5943
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_artifact_writer_eval.py,.py,code,0.0,1157,13461,openai-cl100k,3346,2.892,248.57,3124
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_board.py,.py,code,0.0,696,8761,openai-cl100k,2249,3.2313,256.706,1880
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_config.py,.py,code,0.0,144,1580,openai-cl100k,394,2.7361,249.367,389
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_context.py,.py,code,0.001,991,12235,openai-cl100k,3245,3.2745,265.223,2676
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_contract_v3.py,.py,code,0.0,207,2744,openai-cl100k,666,3.2174,242.711,559
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_decide.py,.py,code,0.0,987,11589,openai-cl100k,2957,2.9959,255.156,2665
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_evidence.py,.py,code,0.0,704,9750,openai-cl100k,2442,3.4688,250.462,1901
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_first_write.py,.py,code,0.0,605,7276,openai-cl100k,1895,3.1322,260.445,1634
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_frontmatter.py,.py,code,0.0,104,1032,openai-cl100k,240,2.3077,232.558,281
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_fsm.py,.py,code,0.0004,3433,45280,openai-cl100k,11618,3.3842,256.581,9270
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_fsm_mutations.py,.py,code,0.0,1161,14231,openai-cl100k,3606,3.1059,253.39,3135
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_gate_receipts.py,.py,code,0.0,519,6241,openai-cl100k,1523,2.9345,244.031,1402
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_graph.py,.py,code,0.0,103,1248,openai-cl100k,347,3.3689,278.045,279
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_halt_contract.py,.py,code,0.0,535,6112,openai-cl100k,1556,2.9084,254.581,1445
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_hasher.py,.py,code,0.0,327,3716,openai-cl100k,948,2.8991,255.113,883
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_installer_skills_dir.py,.py,code,0.0,132,1286,openai-cl100k,303,2.2955,235.614,357
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_integrity.py,.py,code,0.0,385,4362,openai-cl100k,1163,3.0208,266.621,1040
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_leash.py,.py,code,0.0,1726,19865,openai-cl100k,5306,3.0742,267.103,4661
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_llm_adapter.py,.py,code,0.013,521,4643,openai-cl100k,1287,2.4702,277.191,1407
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_lock.py,.py,code,0.0,230,2892,openai-cl100k,682,2.9652,235.823,621
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_manifest_and_ci_leash.py,.py,code,0.0,457,4802,openai-cl100k,1273,2.7856,265.098,1234
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_queue.py,.py,code,0.0,990,12329,openai-cl100k,3215,3.2475,260.767,2673
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_schemas.py,.py,code,0.0,962,13048,openai-cl100k,3046,3.1663,233.446,2598
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_skills_core_state.py,.py,code,0.0,431,4372,openai-cl100k,1138,2.6404,260.293,1164
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_spec_style.py,.py,code,0.0,217,2029,openai-cl100k,543,2.5023,267.62,586
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_specify.py,.py,code,0.0,432,5717,openai-cl100k,1426,3.3009,249.432,1167
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_sync_assets.py,.py,code,0.0,378,4099,openai-cl100k,1060,2.8042,258.6,1021
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_sync_assets_hash_coverage.py,.py,code,0.0,770,9306,openai-cl100k,2385,3.0974,256.286,2079
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_sync_assets_recovery.py,.py,code,0.0,708,7243,openai-cl100k,1880,2.6554,259.561,1912
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_templates.py,.py,code,0.0,338,3875,openai-cl100k,965,2.855,249.032,913
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_v3_red_acceptance.py,.py,code,0.0,1100,12360,openai-cl100k,2873,2.6118,232.443,2970
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\tests\unit\test_version_consistency.py,.py,code,0.0,246,2772,openai-cl100k,712,2.8943,256.854,665
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\case.yaml,.yaml,yaml,0.0,96,999,openai-cl100k,235,2.4479,235.235,432
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\dependencies.lock.json,.json,yaml,0.0,8093,211710,openai-cl100k,89712,11.0851,423.749,36419
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\hidden_suite\test_atomicity.py,.py,code,0.0,512,6207,openai-cl100k,1461,2.8535,235.379,1383
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\hidden_suite\test_consistency.py,.py,code,0.0,166,2127,openai-cl100k,513,3.0904,241.185,449
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\hidden_suite\test_functional.py,.py,code,0.0,1092,14177,openai-cl100k,3533,3.2353,249.206,2949
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\hidden_suite\test_resilience.py,.py,code,0.0,1963,23971,openai-cl100k,5403,2.7524,225.397,5301
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\hidden_suite\test_resources.py,.py,code,0.0,462,5270,openai-cl100k,1336,2.8918,253.51,1248
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\input.md,.md,en,0.0,725,6120,openai-cl100k,1652,2.2786,269.935,943
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\functional\manifest.json,.json,yaml,0.0,207,2648,openai-cl100k,591,2.8551,223.187,932
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\integrity\manifest.json,.json,yaml,0.0,160,1629,openai-cl100k,376,2.35,230.816,720
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\manifest.json,.json,yaml,0.0,873,9351,openai-cl100k,2219,2.5418,237.301,3929
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\process\manifest.json,.json,yaml,0.0,260,2761,openai-cl100k,670,2.5769,242.666,1170
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\mutations\resilience\manifest.json,.json,yaml,0.0,214,2207,openai-cl100k,505,2.3598,228.817,963
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\interpreter.py,.py,code,0.0,1088,11814,openai-cl100k,2584,2.375,218.724,2938
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\manifest.json,.json,yaml,0.0,32,462,openai-cl100k,142,4.4375,307.359,144
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\patches\parallel-approval\overlay.json,.json,yaml,0.0,51,1189,openai-cl100k,421,8.2549,354.079,230
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\reference\patches\version-supersede\overlay.json,.json,yaml,0.0,43,1072,openai-cl100k,363,8.4419,338.619,194
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\oracle\variant-contract.json,.json,yaml,0.0,78,1104,openai-cl100k,348,4.4615,315.217,351
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\public-inventory.json,.json,yaml,0.0,1478,40401,openai-cl100k,14237,9.6326,352.392,6651
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\J03-document-flow\public_suite\baseline_suite.py,.py,code,0.0,865,10988,openai-cl100k,2658,3.0728,241.9,2336
